,Confirmation,Annee,SemaineDebut,NomOpe,DateDebutConso,DateFinConso,Enseigne,DirectionRegionale,ZoneCVR,SecteurCM,NomMagasin,Superficie,CodeMagasin,CAMagasin,IndiceMagPromophile,CodeSAPProduit,EANProduit,NomProduit,UmbrellaBrand,NBPotsParUC,FlagInno,DureeEnJoursDepuisLancement,TotalVentesMarqueUC,IndiceMarquePromophile,VentesTotalesProductBrandEnUC,Mecanique,EncodageMecaniquePromo,BaselineOSA,PreviUCRetouche,CodeLot,TauxDeDegradation,NBJours,NBCodesJoues,MaxVentesEANPasseeEnUC,VentesUC
59,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 23,TERRITOIRE  2310,CARREFOUR AUBERVILLIERS,2500.0,C_71518,436229.25000000006,0.25799273738700457,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,234.0,
60,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 11,TERRITOIRE 1210,CARREFOUR LIBOURNE,6500.0,C_34836,350965.27,0.22264934309183285,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,169.0,
61,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 27,TERRITOIRE  2710,CARREFOUR VILLEJUIF,6500.0,C_34644,508000.12999999995,0.23591301727601446,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,298.0,
62,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 27,TERRITOIRE  2720,CARREFOUR CHAMPS S/MARNE,2500.0,C_34956,409350.57000000007,0.2288929160966597,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,135.0,
63,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 35,TERRITOIRE  3510,CARREFOUR PORT DE BOUC,2500.0,C_34754,194730.50000000006,0.2038615219764263,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,73.0,
64,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 23,TERRITOIRE  2310,CARREFOUR GOUSSAINVILLE,2500.0,C_34886,241672.4699999999,0.27370414955388755,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,105.0,
65,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 14,TERRITOIRE  1420,CARREFOUR CHOLET,6500.0,C_34940,222220.75999999995,0.25705918701808117,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,102.0,
66,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 36,TERRITOIRE  3630,CARREFOUR ST JEAN DE VEDAS,6500.0,C_34690,476180.66000000015,0.2140211983379432,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,174.0,
67,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 33,TERRITOIRE  3330,CARREFOUR GRENOBLE-MEYLAN,6500.0,C_34880,709057.7899999997,0.1919376399333271,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,248.0,
68,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 22,TERRITOIRE  2220,CARREFOUR MONTIGNY LES CORMEIL,6500.0,C_34798,647822.0700000006,0.23074975312080623,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,324.0,
69,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 11,TERRITOIRE  1110,CARREFOUR LESCAR,6500.0,C_34840,473028.06,0.20041069095100117,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,172.0,
70,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 31,TERRITOIRE  3140,CARREFOUR ANNECY,6500.0,C_35024,677596.2199999999,0.2127312685709701,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,265.0,
71,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 16,TERRITOIRE  1620,CARREFOUR FOUGERES,6500.0,C_34896,238415.60000000003,0.22093023255813954,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,135.0,
72,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 11,TERRITOIRE  1120,CARREFOUR ST JEAN DE LUZ (IN),2500.0,C_72141,235206.62999999983,0.1567032862510106,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,45.0,
73,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 21,TERRITOIRE  2140,CARREFOUR CONDE S/L`ESCAUT,2500.0,C_34932,357507.89000000013,0.26259079505242283,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,128.0,
74,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 31,TERRITOIRE  3120,CARREFOUR BOURG EN BRESSE,6500.0,C_34986,417589.7400000001,0.2600347237592158,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,151.0,
75,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 32,TERRITOIRE  3230,CARREFOUR LYON CONFLUENCE,2500.0,C_118783,205692.90999999992,0.18575297238142935,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,51.0,
76,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 17,TERRITOIRE 1710,CARREFOUR TOURVILLE LA RIVIERE,6500.0,C_34662,513900.0399999997,0.22869595920862298,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,361.0,
77,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 17,TERRITOIRE 1720,CARREFOUR MONT ST AIGNAN,6500.0,C_34806,720736.8800000002,0.1908782352691998,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,112.0,
78,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 34,TERRITOIRE  3420,CARREFOUR MONACO,2500.0,C_34810,724582.6699999995,0.1311578295389456,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,136.0,
79,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 28,TERRITOIRE  2820,CARREFOUR RAMBOUILLET,6500.0,C_34744,551059.3099999998,0.1853280918843977,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,128.0,
80,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 11,TERRITOIRE  1140,CARREFOUR BRIVE LA GAILLARDE,6500.0,C_34980,369479.4400000001,0.20451032587694817,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,195.0,
81,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 12,TERRITOIRE  1220,CARREFOUR SOYAUX,6500.0,C_34708,313893.81,0.21647683898745,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,219.0,
82,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 11,TERRITOIRE  1130,CARREFOUR LESPARRE MEDOC,2500.0,C_34838,194796.9000000001,0.19169723999485774,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,77.0,
83,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 36,TERRITOIRE  3620,CARREFOUR BEAUCAIRE,6500.0,C_35002,229938.41000000006,0.2083114885883052,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,143.0,
84,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 34,TERRITOIRE  3430,CARREFOUR AJACCIO -FINOSELLO,2500.0,C_376377,399730.7500000001,0.1484473394206549,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,,
85,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 26,TERRITOIRE  2630,CARREFOUR QUETIGNY,15000.0,C_34748,677308.3800000007,0.24162468856886463,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,292.0,
86,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 16,TERRITOIRE  1630,CARREFOUR LE MANS,6500.0,C_34844,435528.95999999985,0.287985651288552,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,316.0,
87,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 36,TERRITOIRE  3630,CARREFOUR LATTES,6500.0,C_34848,657888.4899999999,0.1877347615373846,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,151.0,
88,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 31,TERRITOIRE  3110,CARREFOUR CHALON S/SAONE SUD,6500.0,C_34966,411159.88999999966,0.21876838784979116,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,161.0,
89,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 21,TERRITOIRE  2110,CARREFOUR WASQUEHAL,6500.0,C_34636,781534.2099999996,0.2538354149153357,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,450.0,
90,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 22,TERRITOIRE  2210,CARREFOUR VILLENEUVE LA GARENN,,C_246662,676931.7100000003,0.29429298552568794,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,446.0,
91,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 24,TERRITOIRE  2410,CARREFOUR ATHIS MONS,6500.0,C_35018,749644.62,0.1925603120466219,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,338.0,
92,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 33,TERRITOIRE  3330,CARREFOUR GRENOBLE -GD PLACE,6500.0,C_34882,639765.3400000004,0.27807526864133725,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,300.0,
93,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 32,TERRITOIRE  3210,CARREFOUR RIOM,6500.0,C_34734,278288.5800000001,0.18834049341598913,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,150.0,
94,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 36,TERRITOIRE  3630,CARREFOUR ST CLEMENT DE RIVIER,6500.0,C_34700,671057.47,0.22164962410086553,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,224.0,
95,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 32,TERRITOIRE  3230,CARREFOUR ECULLY,15000.0,C_34914,960978.1199999996,0.22551684463330604,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,423.0,
96,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 27,TERRITOIRE  2720,CARREFOUR NOISY LE GRAND,6500.0,C_34772,555711.5800000001,0.21700769872924588,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,344.0,
97,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 25,TERRITOIRE  2510,CARREFOUR THIONVILLE,6500.0,C_34670,323163.16000000003,0.19290456647699974,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,82.0,
98,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 31,TERRITOIRE  3130,CARREFOUR SEGNY,2500.0,C_34718,383893.3599999999,0.19207320250539325,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,159.0,
99,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 17,TERRITOIRE 1750,CARREFOUR CALAIS,6500.0,C_34976,215505.05999999997,0.2928263180936894,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,72.0,
100,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 28,TERRITOIRE  2810,CARREFOUR CHAMBOURCY,6500.0,C_34958,901227.0900000004,0.2097531161612106,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,474.0,
101,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 25,TERRITOIRE  2530,CARREFOUR REIMS TINQUEUX,6500.0,C_34740,424719.3900000001,0.2267042569680126,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,191.0,
102,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 37,TERRITOIRE 3710,CARREFOUR LABEGE,6500.0,C_34852,595015.26,0.19158822905177042,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,248.0,
103,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 25,TERRITOIRE  2530,CARREFOUR REIMS CERNAY,6500.0,C_34742,310133.29999999976,0.236119347664937,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,137.0,
104,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 16,TERRITOIRE  1640,CARREFOUR CAEN,6500.0,C_34978,391043.8600000001,0.276284583031325,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,242.0,
105,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 24,TERRITOIRE  2420,CARREFOUR CARRE SENART,6500.0,C_34974,548529.3699999998,0.19289340101522842,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,234.0,
106,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 24,TERRITOIRE  2420,CARREFOUR EVRY,6500.0,C_34904,548371.5000000002,0.24956561391922386,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,334.0,
107,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 35,TERRITOIRE  3520,CARREFOUR AIX EN PROVENCE,6500.0,C_35038,847369.3499999997,0.18429840502569117,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,282.0,
108,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 36,TERRITOIRE  3610,CARREFOUR ORANGE,6500.0,C_34768,397723.5100000001,0.17789549527607798,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,215.0,
109,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 32,TERRITOIRE  3210,CARREFOUR THIERS,6500.0,C_34672,249792.50999999998,0.24905915582607313,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,134.0,
110,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 34,TERRITOIRE  3410,CARREFOUR PUGET S/ARGENS,6500.0,C_34750,562511.4600000001,0.20960050572374841,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,287.0,
111,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 15,TERRITOIRE  1520,CARREFOUR QUIMPER,6500.0,C_34746,378515.61000000004,0.21633796079447495,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,153.0,
112,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 15,TERRITOIRE  1540,CARREFOUR RENNES ALMA,6500.0,C_34738,287518.29000000004,0.21011605866116856,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,147.0,
113,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 24,TERRITOIRE  2420,CARREFOUR VILLABE,6500.0,C_34646,633943.2199999999,0.2299961381303568,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,297.0,
114,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 36,TERRITOIRE  3620,CARREFOUR NIMES SUD,6500.0,C_34776,430014.8499999999,0.20017652169091144,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,176.0,
115,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR NORD EST,DFR CVR 24,TERRITOIRE  2420,CARREFOUR MONTEREAU FAULT YONN,2500.0,C_34802,154948.71999999994,0.27074802351510235,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,115.0,
116,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR SUD EST,DFR CVR 34,TERRITOIRE  3420,CARREFOUR NICE-TNL,6500.0,C_34780,730404.1699999998,0.20837885704974263,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,254.0,
117,Proposée,2020-01-01,8,63 09 02 - 2020,2020-02-24,2020-03-11,CARREFOUR,DFR DR GRAND OUEST,DFR CVR 13,TERRITOIRE  1330,CARREFOUR NEVERS MARZY,6500.0,C_34784,377794.9499999997,0.23371781308737585,122050,3033490004705,VELOUTE FRUIX ROUGES 125X8 OD,VELOUTE,8,0,876,5119610,0.2267557489730663,4972295,Lot virtuel 3 pour 2,10,,1560776.5991358117,1,33.0,12,17,153.0,
